Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,GA,Georgia,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,329,10.3,8.9,11.6,"3,537",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,13,BO1,CAT1,_RFBLDS3,RESP190,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,720",89.7,88.4,91.1,"3,538",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,13,BO1,CAT1,_RFBLDS3,RESP191,"(32.83968109300048, -83.62758034599966)"
2014,HI,Hawaii,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,622,18.3,16.5,20.1,"3,538",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,15,BO1,CAT1,_RFBLDS3,RESP190,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,674",81.7,79.9,83.5,"3,539",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,15,BO1,CAT1,_RFBLDS3,RESP191,"(21.304850435000446, -157.85774940299973)"
2014,ID,Idaho,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,163,5.8,4.6,7,"3,506",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,16,BO1,CAT1,_RFBLDS3,RESP190,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,522",94.2,93,95.4,"3,507",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,16,BO1,CAT1,_RFBLDS3,RESP191,"(43.682630005000476, -114.3637300419997)"
2014,IL,Illinois,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,151,7,5.6,8.5,"3,530",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,17,BO1,CAT1,_RFBLDS3,RESP190,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,266",93,91.5,94.4,"3,531",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,17,BO1,CAT1,_RFBLDS3,RESP191,"(40.48501028300046, -88.99771017799969)"
2014,IN,Indiana,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,469,8.1,7.3,9,"3,538",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,18,BO1,CAT1,_RFBLDS3,RESP190,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"5,176",91.9,91,92.7,"3,539",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,18,BO1,CAT1,_RFBLDS3,RESP191,"(39.766910452000445, -86.14996019399968)"
2014,IA,Iowa,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,276,6.7,5.7,7.6,"3,536",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,19,BO1,CAT1,_RFBLDS3,RESP190,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"3,650",93.4,92.4,94.3,"3,537",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,19,BO1,CAT1,_RFBLDS3,RESP191,"(42.46940091300047, -93.81649055599968)"
2014,KS,Kansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,523,7.4,6.7,8.1,"3,544",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,20,BO1,CAT1,_RFBLDS3,RESP190,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"5,946",92.6,91.9,93.3,"3,545",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,20,BO1,CAT1,_RFBLDS3,RESP191,"(38.34774030000045, -98.20078122699965)"
2014,KY,Kentucky,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,607,9.5,8.4,10.7,"3,538",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,21,BO1,CAT1,_RFBLDS3,RESP190,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"5,303",90.5,89.3,91.6,"3,539",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,21,BO1,CAT1,_RFBLDS3,RESP191,"(37.645970271000465, -84.77497104799966)"
2014,LA,Louisiana,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,326,9.7,8.5,10.9,"3,538",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,22,BO1,CAT1,_RFBLDS3,RESP190,"(31.31266064400046, -92.44568007099969)"
2014,LA,Louisiana,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,893",90.3,89.1,91.5,"3,539",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,22,BO1,CAT1,_RFBLDS3,RESP191,"(31.31266064400046, -92.44568007099969)"
2014,ME,Maine,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,363,6.6,5.8,7.4,"3,517",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,23,BO1,CAT1,_RFBLDS3,RESP190,"(45.254228894000505, -68.98503133599962)"
2014,ME,Maine,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"4,653",93.4,92.6,94.3,"3,518",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,23,BO1,CAT1,_RFBLDS3,RESP191,"(45.254228894000505, -68.98503133599962)"
2014,MD,Maryland,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,714,11.1,9.9,12.3,"3,543",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,24,BO1,CAT1,_RFBLDS3,RESP190,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"5,990",88.9,87.7,90.1,"3,544",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,24,BO1,CAT1,_RFBLDS3,RESP191,"(39.29058096400047, -76.60926011099963)"
2014,MA,Massachusetts,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,823,9.1,8.1,10.1,"3,542",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,25,BO1,CAT1,_RFBLDS3,RESP190,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"6,680",90.9,89.9,91.9,"3,543",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,25,BO1,CAT1,_RFBLDS3,RESP191,"(42.27687047000046, -72.08269067499964)"
2014,MI,Michigan,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,400,8.8,7.8,9.8,"3,545",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,26,BO1,CAT1,_RFBLDS3,RESP190,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"3,970",91.3,90.3,92.3,"3,546",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,26,BO1,CAT1,_RFBLDS3,RESP191,"(44.6613195430005, -84.71439026999968)"
2014,MN,Minnesota,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,436,5.6,5,6.3,"3,546",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,27,BO1,CAT1,_RFBLDS3,RESP190,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"7,247",94.4,93.7,95,"3,547",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,27,BO1,CAT1,_RFBLDS3,RESP191,"(46.35564873600049, -94.79420050299967)"
2014,MS,Mississippi,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,266,11.6,9.8,13.3,"3,502",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,28,BO1,CAT1,_RFBLDS3,RESP190,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"1,910",88.4,86.7,90.2,"3,503",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,28,BO1,CAT1,_RFBLDS3,RESP191,"(32.745510099000455, -89.53803082499968)"
2014,MO,Missouri,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,289,6.6,5.5,7.6,"3,537",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,29,BO1,CAT1,_RFBLDS3,RESP190,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"3,344",93.4,92.4,94.5,"3,538",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,29,BO1,CAT1,_RFBLDS3,RESP191,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,278,6.9,5.7,8,"3,518",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,30,BO1,CAT1,_RFBLDS3,RESP190,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"3,657",93.1,92,94.3,"3,519",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,30,BO1,CAT1,_RFBLDS3,RESP191,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,790,7.1,6.4,7.8,"3,544",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,31,BO1,CAT1,_RFBLDS3,RESP190,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"10,034",92.9,92.2,93.7,"3,545",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,31,BO1,CAT1,_RFBLDS3,RESP191,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,188,11.9,9.5,14.4,"3,532",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,32,BO1,CAT1,_RFBLDS3,RESP190,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"1,627",88.1,85.6,90.5,"3,533",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,32,BO1,CAT1,_RFBLDS3,RESP191,"(39.493240390000494, -117.07184056399967)"
2014,NH,New Hampshire,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,203,5.5,4.5,6.5,"3,510",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,33,BO1,CAT1,_RFBLDS3,RESP190,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,958",94.5,93.5,95.5,"3,511",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,33,BO1,CAT1,_RFBLDS3,RESP191,"(43.65595011300047, -71.50036091999965)"
2014,NJ,New Jersey,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,487,7.3,6.4,8.3,"3,541",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,34,BO1,CAT1,_RFBLDS3,RESP190,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"5,621",92.7,91.7,93.6,"3,542",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,34,BO1,CAT1,_RFBLDS3,RESP191,"(40.13057004800049, -74.27369128799967)"
2014,NM,New Mexico,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,330,8.4,7.1,9.8,"3,533",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,35,BO1,CAT1,_RFBLDS3,RESP190,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"4,034",91.6,90.3,92.9,"3,534",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,35,BO1,CAT1,_RFBLDS3,RESP191,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,257,8,6.8,9.1,"3,532",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,36,BO1,CAT1,_RFBLDS3,RESP190,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,781",92,90.9,93.2,"3,533",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,36,BO1,CAT1,_RFBLDS3,RESP191,"(42.82700103200045, -75.54397042699964)"
2014,NC,North Carolina,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,378,10.9,9.7,12.1,"3,539",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,37,BO1,CAT1,_RFBLDS3,RESP190,"(35.466220975000454, -79.15925046299964)"
